scenario,region_gea,year,fuel,value
NPi_V4,FSU,2035,electricity,118.4794776
NPi_V4,FSU,2035,gas,56.1
NPi_V4,FSU,2035,oil,73.3
NPi_V4,FSU,2040,biomass_solid,109.6
NPi_V4,FSU,2040,coal,94.6
NPi_V4,FSU,2040,district_heat,44.37886406
NPi_V4,FSU,2040,electricity,105.2439829
NPi_V4,FSU,2040,gas,56.1
NPi_V4,FSU,2040,oil,73.3
NPi_V4,FSU,2045,biomass_solid,109.6
NPi_V4,FSU,2045,coal,94.6
NPi_V4,FSU,2045,district_heat,52.19620637
NPi_V4,FSU,2045,electricity,94.68862127
NPi_V4,FSU,2045,gas,56.1
NPi_V4,FSU,2045,oil,73.3
NPi_V4,FSU,2050,biomass_solid,109.6
NPi_V4,FSU,2050,coal,94.6
NPi_V4,FSU,2050,district_heat,75.81177042
NPi_V4,FSU,2050,electricity,84.90809167
NPi_V4,FSU,2050,gas,56.1
NPi_V4,FSU,2050,oil,73.3
NPi_V4,FSU,2055,biomass_solid,109.6
NPi_V4,FSU,2055,coal,94.6
NPi_V4,FSU,2055,district_heat,75.02573123
NPi_V4,FSU,2055,electricity,82.98097741
NPi_V4,FSU,2055,gas,56.1
NPi_V4,FSU,2055,oil,73.3
NPi_V4,FSU,2060,biomass_solid,109.6
NPi_V4,FSU,2060,coal,94.6
NPi_V4,FSU,2060,district_heat,73.74144211
NPi_V4,FSU,2060,electricity,81.1730655
NPi_V4,FSU,2060,gas,56.1
NPi_V4,FSU,2060,oil,73.3
NPi_V4,FSU,2065,biomass_solid,109.6
NPi_V4,FSU,2065,coal,94.6
NPi_V4,FSU,2065,district_heat,38.52935444
NPi_V4,FSU,2065,electricity,81.75146076
NPi_V4,FSU,2065,gas,56.1
NPi_V4,FSU,2065,oil,73.3
NPi_V4,FSU,2070,biomass_solid,109.6
NPi_V4,FSU,2070,coal,94.6
NPi_V4,FSU,2070,district_heat,21.40048348
NPi_V4,FSU,2070,electricity,82.20064261
NPi_V4,FSU,2070,gas,56.1
NPi_V4,FSU,2070,oil,73.3
NPi_V4,FSU,2075,biomass_solid,109.6
NPi_V4,FSU,2075,coal,94.6
NPi_V4,FSU,2075,district_heat,18.0226572
NPi_V4,FSU,2075,electricity,77.72131444
NPi_V4,FSU,2075,gas,56.1
NPi_V4,FSU,2075,oil,73.3
NPi_V4,FSU,2080,biomass_solid,109.6
NPi_V4,FSU,2080,coal,94.6
NPi_V4,FSU,2080,district_heat,14.72961648
NPi_V4,FSU,2080,electricity,73.61620669
NPi_V4,FSU,2080,gas,56.1
NPi_V4,FSU,2080,oil,73.3
NPi_V4,FSU,2085,biomass_solid,109.6
NPi_V4,FSU,2085,coal,94.6
NPi_V4,FSU,2085,district_heat,8.60138147
NPi_V4,FSU,2085,electricity,67.51831408
NPi_V4,FSU,2085,gas,56.1
NPi_V4,FSU,2085,oil,73.3
NPi_V4,FSU,2090,biomass_solid,109.6
NPi_V4,FSU,2090,coal,94.6
NPi_V4,FSU,2090,district_heat,4.719101074
NPi_V4,FSU,2090,electricity,61.88224227
NPi_V4,FSU,2090,gas,56.1
NPi_V4,FSU,2090,oil,73.3
NPi_V4,FSU,2095,biomass_solid,109.6
NPi_V4,FSU,2095,coal,94.6
NPi_V4,FSU,2095,district_heat,3.708516591
NPi_V4,FSU,2095,electricity,54.9195937
NPi_V4,FSU,2095,gas,56.1
NPi_V4,FSU,2095,oil,73.3
NPi_V4,FSU,2100,biomass_solid,109.6
NPi_V4,FSU,2100,coal,94.6
NPi_V4,FSU,2100,district_heat,2.842522121
NPi_V4,FSU,2100,electricity,48.44117399
NPi_V4,FSU,2100,gas,56.1
NPi_V4,FSU,2100,oil,73.3
NPi_V4,LAC,2010,biomass_solid,109.6
NPi_V4,LAC,2010,coal,94.6
NPi_V4,LAC,2010,district_heat,0
NPi_V4,LAC,2010,electricity,65.86685432
NPi_V4,LAC,2010,gas,56.1
NPi_V4,LAC,2010,oil,73.3
NPi_V4,LAC,2015,biomass_solid,109.6
NPi_V4,LAC,2015,coal,94.6
NPi_V4,LAC,2015,district_heat,0
NPi_V4,LAC,2015,electricity,65.74368951
NPi_V4,LAC,2015,gas,56.1
NPi_V4,LAC,2015,oil,73.3
NPi_V4,LAC,2020,biomass_solid,109.6
NPi_V4,LAC,2020,coal,94.6
NPi_V4,LAC,2020,district_heat,0
NPi_V4,LAC,2020,electricity,65.64978161
NPi_V4,LAC,2020,gas,56.1
NPi_V4,LAC,2020,oil,73.3
NPi_V4,LAC,2025,biomass_solid,109.6
NPi_V4,LAC,2025,coal,94.6
NPi_V4,LAC,2025,district_heat,0
NPi_V4,LAC,2025,electricity,61.98562874
NPi_V4,LAC,2025,gas,56.1
NPi_V4,LAC,2025,oil,73.3
NPi_V4,LAC,2030,biomass_solid,109.6
NPi_V4,LAC,2030,coal,94.6
NPi_V4,LAC,2030,district_heat,0
NPi_V4,LAC,2030,electricity,59.26669548
NPi_V4,LAC,2030,gas,56.1
NPi_V4,LAC,2030,oil,73.3
NPi_V4,LAC,2035,biomass_solid,109.6
NPi_V4,LAC,2035,coal,94.6
NPi_V4,LAC,2035,district_heat,0
NPi_V4,LAC,2035,electricity,58.03533761
NPi_V4,LAC,2035,gas,56.1
NPi_V4,LAC,2035,oil,73.3
NPi_V4,LAC,2040,biomass_solid,109.6
NPi_V4,LAC,2040,coal,94.6
NPi_V4,LAC,2040,district_heat,0
NPi_V4,LAC,2040,electricity,57.0514895
NPi_V4,LAC,2040,gas,56.1
NPi_V4,LAC,2040,oil,73.3
NPi_V4,LAC,2045,biomass_solid,109.6
NPi_V4,LAC,2045,coal,94.6
NPi_V4,LAC,2045,district_heat,0
NPi_V4,LAC,2045,electricity,57.11678393
NPi_V4,LAC,2045,gas,56.1
NPi_V4,LAC,2045,oil,73.3
NPi_V4,LAC,2050,biomass_solid,109.6
NPi_V4,LAC,2050,coal,94.6
NPi_V4,LAC,2050,district_heat,0
NPi_V4,LAC,2050,electricity,57.16770302
NPi_V4,LAC,2050,gas,56.1
NPi_V4,LAC,2050,oil,73.3
NPi_V4,LAC,2055,biomass_solid,109.6
NPi_V4,LAC,2055,coal,94.6
NPi_V4,LAC,2055,district_heat,0
NPi_V4,LAC,2055,electricity,60.68710403
NPi_V4,LAC,2055,gas,56.1
NPi_V4,LAC,2055,oil,73.3
NPi_V4,LAC,2060,biomass_solid,109.6
NPi_V4,LAC,2060,coal,94.6
NPi_V4,LAC,2060,district_heat,0
NPi_V4,LAC,2060,electricity,63.05239893
NPi_V4,LAC,2060,gas,56.1
NPi_V4,LAC,2060,oil,73.3
NPi_V4,LAC,2065,biomass_solid,109.6
NPi_V4,LAC,2065,coal,94.6
NPi_V4,LAC,2065,district_heat,0
NPi_V4,LAC,2065,electricity,57.4506351
NPi_V4,LAC,2065,gas,56.1
NPi_V4,LAC,2065,oil,73.3
NPi_V4,LAC,2070,biomass_solid,109.6
NPi_V4,LAC,2070,coal,94.6
NPi_V4,LAC,2070,district_heat,0
NPi_V4,LAC,2070,electricity,52.75159342
NPi_V4,LAC,2070,gas,56.1
NPi_V4,LAC,2070,oil,73.3
NPi_V4,LAC,2075,biomass_solid,109.6
NPi_V4,LAC,2075,coal,94.6
NPi_V4,LAC,2075,district_heat,0
NPi_V4,LAC,2075,electricity,52.50022557
NPi_V4,LAC,2075,gas,56.1
NPi_V4,LAC,2075,oil,73.3
NPi_V4,LAC,2080,biomass_solid,109.6
NPi_V4,LAC,2080,coal,94.6
NPi_V4,LAC,2080,district_heat,0
NPi_V4,LAC,2080,electricity,52.28296596
NPi_V4,LAC,2080,gas,56.1
NPi_V4,LAC,2080,oil,73.3
NPi_V4,LAC,2085,biomass_solid,109.6
NPi_V4,LAC,2085,coal,94.6
NPi_V4,LAC,2085,district_heat,0
NPi_V4,LAC,2085,electricity,53.14913153
NPi_V4,LAC,2085,gas,56.1
NPi_V4,LAC,2085,oil,73.3
NPi_V4,LAC,2090,biomass_solid,109.6
NPi_V4,LAC,2090,coal,94.6
NPi_V4,LAC,2090,district_heat,0
NPi_V4,LAC,2090,electricity,53.911186
NPi_V4,LAC,2090,gas,56.1
NPi_V4,LAC,2090,oil,73.3
NPi_V4,LAC,2095,biomass_solid,109.6
NPi_V4,LAC,2095,coal,94.6
NPi_V4,LAC,2095,district_heat,0
NPi_V4,LAC,2095,electricity,54.71141393
NPi_V4,LAC,2095,gas,56.1
NPi_V4,LAC,2095,oil,73.3
NPi_V4,LAC,2100,biomass_solid,109.6
NPi_V4,LAC,2100,coal,94.6
NPi_V4,LAC,2100,district_heat,0
NPi_V4,LAC,2100,electricity,55.42479157
NPi_V4,LAC,2100,gas,56.1
NPi_V4,LAC,2100,oil,73.3
NPi_V4,MEA,2010,biomass_solid,109.6
NPi_V4,MEA,2010,coal,94.6
NPi_V4,MEA,2010,district_heat,0
NPi_V4,MEA,2010,electricity,162.989414
NPi_V4,MEA,2010,gas,56.1
NPi_V4,MEA,2010,oil,73.3
NPi_V4,MEA,2015,biomass_solid,109.6
NPi_V4,MEA,2015,coal,94.6
NPi_V4,MEA,2015,district_heat,18.33630338
NPi_V4,MEA,2015,electricity,138.162377
NPi_V4,MEA,2015,gas,56.1
NPi_V4,MEA,2015,oil,73.3
NPi_V4,MEA,2020,biomass_solid,109.6
NPi_V4,MEA,2020,coal,94.6
NPi_V4,MEA,2020,district_heat,18.33630338
NPi_V4,MEA,2020,electricity,121.0917925
NPi_V4,MEA,2020,gas,56.1
NPi_V4,MEA,2020,oil,73.3
NPi_V4,MEA,2025,biomass_solid,109.6
NPi_V4,MEA,2025,coal,94.6
NPi_V4,MEA,2025,district_heat,17.58369346
NPi_V4,MEA,2025,electricity,109.2945452
NPi_V4,MEA,2025,gas,56.1
NPi_V4,MEA,2025,oil,73.3
NPi_V4,MEA,2030,biomass_solid,109.6
NPi_V4,MEA,2030,coal,94.6
NPi_V4,MEA,2030,district_heat,16.8478082
NPi_V4,MEA,2030,electricity,101.407494
NPi_V4,MEA,2030,gas,56.1
NPi_V4,MEA,2030,oil,73.3
NPi_V4,MEA,2035,biomass_solid,109.6
NPi_V4,MEA,2035,coal,94.6
NPi_V4,MEA,2035,district_heat,17.18190186
NPi_V4,MEA,2035,electricity,99.82344407
NPi_V4,MEA,2035,gas,56.1
NPi_V4,MEA,2035,oil,73.3
NPi_V4,MEA,2040,biomass_solid,109.6
NPi_V4,MEA,2040,coal,94.6
NPi_V4,MEA,2040,district_heat,17.26895611
NPi_V4,MEA,2040,electricity,98.70791208
NPi_V4,MEA,2040,gas,56.1
NPi_V4,MEA,2040,oil,73.3
NPi_V4,MEA,2045,biomass_solid,109.6
NPi_V4,MEA,2045,coal,94.6
NPi_V4,MEA,2045,district_heat,17.99585352
NPi_V4,MEA,2045,electricity,99.38559311
NPi_V4,MEA,2045,gas,56.1
NPi_V4,MEA,2045,oil,73.3
NPi_V4,MEA,2050,biomass_solid,109.6
NPi_V4,MEA,2050,coal,94.6
NPi_V4,MEA,2050,district_heat,18.22543116
NPi_V4,MEA,2050,electricity,99.87987526
NPi_V4,MEA,2050,gas,56.1
NPi_V4,MEA,2050,oil,73.3
NPi_V4,MEA,2055,biomass_solid,109.6
NPi_V4,MEA,2055,coal,94.6
NPi_V4,MEA,2055,district_heat,20.37390012
NPi_V4,MEA,2055,electricity,95.45188044
NPi_V4,MEA,2055,gas,56.1
NPi_V4,MEA,2055,oil,73.3
NPi_V4,MEA,2060,biomass_solid,109.6
NPi_V4,MEA,2060,coal,94.6
NPi_V4,MEA,2060,district_heat,21.94354743
NPi_V4,MEA,2060,electricity,92.39837389
NPi_V4,MEA,2060,gas,56.1
NPi_V4,MEA,2060,oil,73.3
NPi_V4,MEA,2065,biomass_solid,109.6
NPi_V4,MEA,2065,coal,94.6
NPi_V4,MEA,2065,district_heat,28.0194838
NPi_V4,MEA,2065,electricity,84.37098781
NPi_V4,MEA,2065,gas,56.1
NPi_V4,MEA,2065,oil,73.3
NPi_V4,MEA,2070,biomass_solid,109.6
NPi_V4,MEA,2070,coal,94.6
NPi_V4,MEA,2070,district_heat,32.27903521
NPi_V4,MEA,2070,electricity,77.88520199
NPi_V4,MEA,2070,gas,56.1
NPi_V4,MEA,2070,oil,73.3
NPi_V4,MEA,2075,biomass_solid,109.6
NPi_V4,MEA,2075,coal,94.6
NPi_V4,MEA,2075,district_heat,32.30809978
NPi_V4,MEA,2075,electricity,76.49253858
NPi_V4,MEA,2075,gas,56.1
NPi_V4,MEA,2075,oil,73.3
NPi_V4,MEA,2080,biomass_solid,109.6
NPi_V4,MEA,2080,coal,94.6
NPi_V4,MEA,2080,district_heat,32.33447276
NPi_V4,MEA,2080,electricity,75.32628676
NPi_V4,MEA,2080,gas,56.1
NPi_V4,MEA,2080,oil,73.3
NPi_V4,MEA,2085,biomass_solid,109.6
NPi_V4,MEA,2085,coal,94.6
NPi_V4,MEA,2085,district_heat,32.44322153
NPi_V4,MEA,2085,electricity,73.24090896
NPi_V4,MEA,2085,gas,56.1
NPi_V4,MEA,2085,oil,73.3
NPi_V4,MEA,2090,biomass_solid,109.6
NPi_V4,MEA,2090,coal,94.6
NPi_V4,MEA,2090,district_heat,32.57396394
NPi_V4,MEA,2090,electricity,71.40626525
NPi_V4,MEA,2090,gas,56.1
NPi_V4,MEA,2090,oil,73.3
NPi_V4,MEA,2095,biomass_solid,109.6
NPi_V4,MEA,2095,coal,94.6
NPi_V4,MEA,2095,district_heat,24.14309028
NPi_V4,MEA,2095,electricity,69.79458015
NPi_V4,MEA,2095,gas,56.1
NPi_V4,MEA,2095,oil,73.3
NPi_V4,MEA,2100,biomass_solid,109.6
NPi_V4,MEA,2100,coal,94.6
NPi_V4,MEA,2100,district_heat,16.3481915
NPi_V4,MEA,2100,electricity,68.34720865
NPi_V4,MEA,2100,gas,56.1
NPi_V4,MEA,2100,oil,73.3
NPi_V4,NAM,2010,biomass_solid,109.6
NPi_V4,NAM,2010,coal,94.6
NPi_V4,NAM,2010,district_heat,18.00405069
NPi_V4,NAM,2010,electricity,158.1346771
NPi_V4,NAM,2010,gas,56.1
NPi_V4,NAM,2010,oil,73.3
NPi_V4,NAM,2015,biomass_solid,109.6
NPi_V4,NAM,2015,coal,94.6
NPi_V4,NAM,2015,district_heat,16.61483876
NPi_V4,NAM,2015,electricity,139.771451
NPi_V4,NAM,2015,gas,56.1
NPi_V4,NAM,2015,oil,73.3
NPi_V4,NAM,2020,biomass_solid,109.6
NPi_V4,NAM,2020,coal,94.6
NPi_V4,NAM,2020,district_heat,14.97213859
NPi_V4,NAM,2020,electricity,123.5532815
NPi_V4,NAM,2020,gas,56.1
NPi_V4,NAM,2020,oil,73.3
NPi_V4,NAM,2025,biomass_solid,109.6
NPi_V4,NAM,2025,coal,94.6
NPi_V4,NAM,2025,district_heat,14.46426315
NPi_V4,NAM,2025,electricity,111.2463396
NPi_V4,NAM,2025,gas,56.1
NPi_V4,NAM,2025,oil,73.3
NPi_V4,NAM,2030,biomass_solid,109.6
NPi_V4,NAM,2030,coal,94.6
NPi_V4,NAM,2030,district_heat,13.93729059
NPi_V4,NAM,2030,electricity,99.8146806
NPi_V4,NAM,2030,gas,56.1
NPi_V4,NAM,2030,oil,73.3
NPi_V4,NAM,2035,biomass_solid,109.6
NPi_V4,NAM,2035,coal,94.6
NPi_V4,NAM,2035,district_heat,9.45772243
NPi_V4,NAM,2035,electricity,88.3153317
NPi_V4,NAM,2035,gas,56.1
NPi_V4,NAM,2035,oil,73.3
NPi_V4,NAM,2040,biomass_solid,109.6
NPi_V4,NAM,2040,coal,94.6
NPi_V4,NAM,2040,district_heat,0.944000284
NPi_V4,NAM,2040,electricity,77.49929889
NPi_V4,NAM,2040,gas,56.1
NPi_V4,NAM,2040,oil,73.3
NPi_V4,NAM,2045,biomass_solid,109.6
NPi_V4,NAM,2045,coal,94.6
NPi_V4,NAM,2045,district_heat,1.52714418
NPi_V4,NAM,2045,electricity,77.92586892
NPi_V4,NAM,2045,gas,56.1
NPi_V4,NAM,2045,oil,73.3
NPi_V4,NAM,2050,biomass_solid,109.6
NPi_V4,NAM,2050,coal,94.6
NPi_V4,NAM,2050,district_heat,3.901982041
NPi_V4,NAM,2050,electricity,78.33982465
NPi_V4,NAM,2050,gas,56.1
NPi_V4,NAM,2050,oil,73.3
NPi_V4,NAM,2055,biomass_solid,109.6
NPi_V4,NAM,2055,coal,94.6
NPi_V4,NAM,2055,district_heat,4.944761723
NPi_V4,NAM,2055,electricity,77.05433677
NPi_V4,NAM,2055,gas,56.1
NPi_V4,NAM,2055,oil,73.3
NPi_V4,NAM,2060,biomass_solid,109.6
NPi_V4,NAM,2060,coal,94.6
NPi_V4,NAM,2060,district_heat,6.677415872
NPi_V4,NAM,2060,electricity,75.87287588
NPi_V4,NAM,2060,gas,56.1
NPi_V4,NAM,2060,oil,73.3
NPi_V4,NAM,2065,biomass_solid,109.6
NPi_V4,NAM,2065,coal,94.6
NPi_V4,NAM,2065,district_heat,11.89384281
NPi_V4,NAM,2065,electricity,76.06356521
NPi_V4,NAM,2065,gas,56.1
NPi_V4,NAM,2065,oil,73.3
NPi_V4,NAM,2070,biomass_solid,109.6
NPi_V4,NAM,2070,coal,94.6
NPi_V4,NAM,2070,district_heat,17.11026974
NPi_V4,NAM,2070,electricity,76.21092696
NPi_V4,NAM,2070,gas,56.1
NPi_V4,NAM,2070,oil,73.3
NPi_V4,NAM,2075,biomass_solid,109.6
NPi_V4,NAM,2075,coal,94.6
NPi_V4,NAM,2075,district_heat,20.22248247
NPi_V4,NAM,2075,electricity,74.14795518
NPi_V4,NAM,2075,gas,56.1
NPi_V4,NAM,2075,oil,73.3
NPi_V4,NAM,2080,biomass_solid,109.6
NPi_V4,NAM,2080,coal,94.6
NPi_V4,NAM,2080,district_heat,23.3346952
NPi_V4,NAM,2080,electricity,72.17891588
NPi_V4,NAM,2080,gas,56.1
NPi_V4,NAM,2080,oil,73.3
NPi_V4,NAM,2085,biomass_solid,109.6
NPi_V4,NAM,2085,coal,94.6
NPi_V4,NAM,2085,district_heat,22.54273273
NPi_V4,NAM,2085,electricity,71.1023559
NPi_V4,NAM,2085,gas,56.1
NPi_V4,NAM,2085,oil,73.3
NPi_V4,NAM,2090,biomass_solid,109.6
NPi_V4,NAM,2090,coal,94.6
NPi_V4,NAM,2090,district_heat,21.60763279
NPi_V4,NAM,2090,electricity,70.06573557
NPi_V4,NAM,2090,gas,56.1
NPi_V4,NAM,2090,oil,73.3
NPi_V4,NAM,2095,biomass_solid,109.6
NPi_V4,NAM,2095,coal,94.6
NPi_V4,NAM,2095,district_heat,18.32744964
NPi_V4,NAM,2095,electricity,67.72787339
NPi_V4,NAM,2095,gas,56.1
NPi_V4,NAM,2095,oil,73.3
NPi_V4,NAM,2100,biomass_solid,109.6
NPi_V4,NAM,2100,coal,94.6
NPi_V4,NAM,2100,district_heat,4.252718651
NPi_V4,NAM,2100,electricity,65.47008397
NPi_V4,NAM,2100,gas,56.1
NPi_V4,NAM,2100,oil,73.3
NPi_V4,PAO,2010,biomass_solid,109.6
NPi_V4,PAO,2010,coal,94.6
NPi_V4,PAO,2010,district_heat,8.422379966
NPi_V4,PAO,2010,electricity,151.7168504
NPi_V4,PAO,2010,gas,56.1
NPi_V4,PAO,2010,oil,73.3
NPi_V4,PAO,2015,biomass_solid,109.6
NPi_V4,PAO,2015,coal,94.6
NPi_V4,PAO,2015,district_heat,7.889315213
NPi_V4,PAO,2015,electricity,140.5645109
NPi_V4,PAO,2015,gas,56.1
NPi_V4,PAO,2015,oil,73.3
NPi_V4,PAO,2020,biomass_solid,109.6
NPi_V4,PAO,2020,coal,94.6
NPi_V4,PAO,2020,district_heat,7.301169993
NPi_V4,PAO,2020,electricity,130.3191944
NPi_V4,PAO,2020,gas,56.1
NPi_V4,PAO,2020,oil,73.3
NPi_V4,PAO,2025,biomass_solid,109.6
NPi_V4,PAO,2025,coal,94.6
NPi_V4,PAO,2025,district_heat,5.413302381
NPi_V4,PAO,2025,electricity,108.9834259
NPi_V4,PAO,2025,gas,56.1
NPi_V4,PAO,2025,oil,73.3
NPi_V4,PAO,2030,biomass_solid,109.6
NPi_V4,PAO,2030,coal,94.6
NPi_V4,PAO,2030,district_heat,3.325835397
NPi_V4,PAO,2030,electricity,89.41677175
NPi_V4,PAO,2030,gas,56.1
NPi_V4,PAO,2030,oil,73.3
NPi_V4,PAO,2035,biomass_solid,109.6
NPi_V4,PAO,2035,coal,94.6
NPi_V4,PAO,2035,district_heat,2.922003649
NPi_V4,PAO,2035,electricity,73.27809204
NPi_V4,PAO,2035,gas,56.1
NPi_V4,PAO,2035,oil,73.3
NPi_V4,PAO,2040,biomass_solid,109.6
NPi_V4,PAO,2040,coal,94.6
NPi_V4,PAO,2040,district_heat,2.475475855
NPi_V4,PAO,2040,electricity,57.8641065
NPi_V4,PAO,2040,gas,56.1
NPi_V4,PAO,2040,oil,73.3
NPi_V4,PAO,2045,biomass_solid,109.6
NPi_V4,PAO,2045,coal,94.6
NPi_V4,PAO,2045,district_heat,2.235699644
NPi_V4,PAO,2045,electricity,58.94605825
NPi_V4,PAO,2045,gas,56.1
NPi_V4,PAO,2045,oil,73.3
NPi_V4,PAO,2050,biomass_solid,109.6
NPi_V4,PAO,2050,coal,94.6
NPi_V4,PAO,2050,district_heat,1.970572539
NPi_V4,PAO,2050,electricity,59.9875095
NPi_V4,PAO,2050,gas,56.1
NPi_V4,PAO,2050,oil,73.3
NPi_V4,PAO,2055,biomass_solid,109.6
NPi_V4,PAO,2055,coal,94.6
NPi_V4,PAO,2055,district_heat,1.473562017
NPi_V4,PAO,2055,electricity,61.50552009
NPi_V4,PAO,2055,gas,56.1
NPi_V4,PAO,2055,oil,73.3
NPi_V4,PAO,2060,biomass_solid,109.6
NPi_V4,PAO,2060,coal,94.6
NPi_V4,PAO,2060,district_heat,0.92400389
NPi_V4,PAO,2060,electricity,62.88183666
NPi_V4,PAO,2060,gas,56.1
NPi_V4,PAO,2060,oil,73.3
NPi_V4,PAO,2065,biomass_solid,109.6
NPi_V4,PAO,2065,coal,94.6
NPi_V4,PAO,2065,district_heat,0.888372058
NPi_V4,PAO,2065,electricity,61.8964536
NPi_V4,PAO,2065,gas,56.1
NPi_V4,PAO,2065,oil,73.3
NPi_V4,PAO,2070,biomass_solid,109.6
NPi_V4,PAO,2070,coal,94.6
NPi_V4,PAO,2070,district_heat,0.848972966
NPi_V4,PAO,2070,electricity,61.04763742
NPi_V4,PAO,2070,gas,56.1
NPi_V4,PAO,2070,oil,73.3
NPi_V4,PAO,2075,biomass_solid,109.6
NPi_V4,PAO,2075,coal,94.6
NPi_V4,PAO,2075,district_heat,0.636728091
NPi_V4,PAO,2075,electricity,61.41682522
NPi_V4,PAO,2075,gas,56.1
NPi_V4,PAO,2075,oil,73.3
NPi_V4,PAO,2080,biomass_solid,109.6
NPi_V4,PAO,2080,coal,94.6
NPi_V4,PAO,2080,district_heat,0.402043127
NPi_V4,PAO,2080,electricity,61.77790604
NPi_V4,PAO,2080,gas,56.1
NPi_V4,PAO,2080,oil,73.3
NPi_V4,PAO,2085,biomass_solid,109.6
NPi_V4,PAO,2085,coal,94.6
NPi_V4,PAO,2085,district_heat,0.337384809
NPi_V4,PAO,2085,electricity,61.2445669
NPi_V4,PAO,2085,gas,56.1
NPi_V4,PAO,2085,oil,73.3
NPi_V4,PAO,2090,biomass_solid,109.6
NPi_V4,PAO,2090,coal,94.6
NPi_V4,PAO,2090,district_heat,0.265890336
NPi_V4,PAO,2090,electricity,60.71675571
NPi_V4,PAO,2090,gas,56.1
NPi_V4,PAO,2090,oil,73.3
NPi_V4,PAO,2095,biomass_solid,109.6
NPi_V4,PAO,2095,coal,94.6
NPi_V4,PAO,2095,district_heat,0.223781577
NPi_V4,PAO,2095,electricity,60.77529025
NPi_V4,PAO,2095,gas,56.1
NPi_V4,PAO,2095,oil,73.3
NPi_V4,PAO,2100,biomass_solid,109.6
NPi_V4,PAO,2100,coal,94.6
NPi_V4,PAO,2100,district_heat,0.181672818
NPi_V4,PAO,2100,electricity,60.83366087
NPi_V4,PAO,2100,gas,56.1
NPi_V4,PAO,2100,oil,73.3
NPi_V4,PAS,2010,biomass_solid,109.6
NPi_V4,PAS,2010,coal,94.6
NPi_V4,PAS,2010,district_heat,0
NPi_V4,PAS,2010,electricity,182.4298163
NPi_V4,PAS,2010,gas,56.1
NPi_V4,PAS,2010,oil,73.3
NPi_V4,PAS,2015,biomass_solid,109.6
NPi_V4,PAS,2015,coal,94.6
NPi_V4,PAS,2015,district_heat,7.707610669
NPi_V4,PAS,2015,electricity,165.9264556
NPi_V4,PAS,2015,gas,56.1
NPi_V4,PAS,2015,oil,73.3
NPi_V4,PAS,2020,biomass_solid,109.6
NPi_V4,PAS,2020,coal,94.6
NPi_V4,PAS,2020,district_heat,11.11197822
NPi_V4,PAS,2020,electricity,153.6388358
NPi_V4,PAS,2020,gas,56.1
NPi_V4,PAS,2020,oil,73.3
NPi_V4,PAS,2025,biomass_solid,109.6
NPi_V4,PAS,2025,coal,94.6
NPi_V4,PAS,2025,district_heat,5.807399843
NPi_V4,PAS,2025,electricity,132.1235172
NPi_V4,PAS,2025,gas,56.1
NPi_V4,PAS,2025,oil,73.3
NPi_V4,PAS,2030,biomass_solid,109.6
NPi_V4,PAS,2030,coal,94.6
NPi_V4,PAS,2030,district_heat,0.502821488
NPi_V4,PAS,2030,electricity,116.2281783
NPi_V4,PAS,2030,gas,56.1
NPi_V4,PAS,2030,oil,73.3
NPi_V4,PAS,2035,biomass_solid,109.6
NPi_V4,PAS,2035,coal,94.6
NPi_V4,PAS,2035,district_heat,0.169504811
NPi_V4,PAS,2035,electricity,107.1501042
NPi_V4,PAS,2035,gas,56.1
NPi_V4,PAS,2035,oil,73.3
NPi_V4,PAS,2040,biomass_solid,109.6
NPi_V4,PAS,2040,coal,94.6
NPi_V4,PAS,2040,district_heat,0
NPi_V4,PAS,2040,electricity,99.92410466
NPi_V4,PAS,2040,gas,56.1
NPi_V4,PAS,2040,oil,73.3
NPi_V4,PAS,2045,biomass_solid,109.6
NPi_V4,PAS,2045,coal,94.6
NPi_V4,PAS,2045,district_heat,0.714289523
NPi_V4,PAS,2045,electricity,99.14700021
NPi_V4,PAS,2045,gas,56.1
NPi_V4,PAS,2045,oil,73.3
NPi_V4,PAS,2050,biomass_solid,109.6
NPi_V4,PAS,2050,coal,94.6
NPi_V4,PAS,2050,district_heat,1.058801415
NPi_V4,PAS,2050,electricity,98.50992042
NPi_V4,PAS,2050,gas,56.1
NPi_V4,PAS,2050,oil,73.3
NPi_V4,PAS,2055,biomass_solid,109.6
NPi_V4,PAS,2055,coal,94.6
NPi_V4,PAS,2055,district_heat,0.800901396
NPi_V4,PAS,2055,electricity,99.3564533
NPi_V4,PAS,2055,gas,56.1
NPi_V4,PAS,2055,oil,73.3
NPi_V4,PAS,2060,biomass_solid,109.6
NPi_V4,PAS,2060,coal,94.6
NPi_V4,PAS,2060,district_heat,0.646500397
NPi_V4,PAS,2060,electricity,100.0806836
NPi_V4,PAS,2060,gas,56.1
NPi_V4,PAS,2060,oil,73.3
NPi_V4,PAS,2065,biomass_solid,109.6
NPi_V4,PAS,2065,coal,94.6
NPi_V4,PAS,2065,district_heat,0.347432511
NPi_V4,PAS,2065,electricity,110.9516279
NPi_V4,PAS,2065,gas,56.1
NPi_V4,PAS,2065,oil,73.3
NPi_V4,PAS,2070,biomass_solid,109.6
NPi_V4,PAS,2070,coal,94.6
NPi_V4,PAS,2070,district_heat,0.078788859
NPi_V4,PAS,2070,electricity,119.7163327
NPi_V4,PAS,2070,gas,56.1
NPi_V4,PAS,2070,oil,73.3
NPi_V4,PAS,2075,biomass_solid,109.6
